DEPT,GR,DT,RHOB,DRHO
373.6002,40.050575,134.878754,,
373.5002,40.932411,141.781616,,
373.4002,41.770493,147.409149,,
373.3002,42.135895,149.924042,,
373.2002,42.000778,149.772614,,
373.1002,41.583519,148.455322,,
373.0002,41.028023,146.305603,,
372.9002,40.493874,143.730988,,
372.8002,40.05481,141.412201,,
372.7002,39.705032,139.859924,,
372.6002,39.38726,138.436737,,
372.5002,39.066154,136.454559,,
372.4002,38.461182,134.510956,,
372.3002,37.548409,133.485657,,
372.2002,36.349327,133.561096,,
372.1002,35.905251,134.508331,,
372.0002,36.292496,136.257019,,
371.9002,37.034843,138.872314,,
371.8002,37.82605,141.863464,,
371.7002,38.593178,144.670715,,
371.6002,39.441071,147.198303,,
371.5002,40.021851,150.019501,,
371.4002,40.192932,152.855621,,
371.3002,39.752617,154.79834,,
371.2002,39.176582,155.029541,,
371.1002,38.757088,153.891724,,
371.0002,38.60463,152.039307,,
370.9002,38.658501,149.700928,,
370.8002,38.822952,147.037781,,
370.7002,38.876366,144.374908,,
370.6002,38.969391,142.792603,,
370.5002,39.243729,142.4823,,
370.4002,39.69677,142.580048,,
370.3002,40.079208,142.876801,,
370.2002,40.222054,143.47168,,
370.1002,40.501289,144.252899,,
370.0002,40.972206,144.660736,,
369.9002,41.523079,144.436035,,
369.8002,42.115898,143.923553,,
369.7002,42.476234,143.349945,,
369.6002,42.280678,142.761902,,
369.5002,41.708527,142.283844,,
369.4002,41.027214,142.134521,,
369.3002,40.322083,142.372955,,
369.2002,39.594208,142.834808,,
369.1002,38.955765,143.502136,,
369.0002,38.650253,144.342377,,
368.9002,38.673927,143.618927,,
368.8002,38.879524,141.567352,,
368.7002,39.245789,140.345459,,
368.6002,39.488037,139.885315,,
368.5002,39.450188,139.54776,,
368.4002,39.31765,139.533295,,
368.3002,39.152084,139.765747,,
368.2002,38.871338,140.868195,,
368.1002,38.083038,144.096039,,
368.0002,36.606735,147.118866,,
367.9002,34.855255,147.345215,,
367.8002,33.729233,146.124115,,
367.7002,33.59166,144.440948,,
367.6002,33.812828,142.60022,,
367.5002,34.265602,141.016998,,
367.4002,34.84507,139.782928,,
367.3002,35.483772,138.359558,,
367.2002,35.884209,136.085632,,
367.1002,35.945045,133.450195,,
367.0002,36.065804,131.605255,,
366.9002,36.289032,130.349365,,
366.8002,36.612167,129.461456,,
366.7002,36.943016,129.187744,,
366.6002,37.222946,129.952972,,
366.5002,37.4076,131.84375,,
366.4002,37.531219,134.15271,,
366.3002,37.60273,136.283844,,
366.2002,37.690498,137.868805,,
366.1002,37.901184,138.805267,,
366.0002,38.33419,139.116028,,
365.9002,39.008797,138.860901,,
365.8002,39.742889,138.263062,,
365.7002,40.29921,137.57962,,
365.6002,40.406532,137.085815,,
365.5002,40.062965,136.907715,,
365.4002,39.229942,136.957489,,
365.3002,38.12854,137.021362,,
365.2002,37.043549,136.921997,,
365.1002,36.18544,136.686371,,
365.0002,35.681183,136.473938,,
364.9002,35.595612,136.40332,,
364.8002,35.973808,136.608093,,
364.7002,36.632034,136.920197,,
364.6002,37.570824,136.632385,,
364.5002,38.708664,135.326508,,
364.4002,39.783226,133.535645,,
364.3002,40.575363,132.527832,,
364.2002,40.966492,132.572205,,
364.1002,41.1213,133.704742,,
364.0002,41.197235,137.567902,,
363.9002,41.146698,143.488251,,
363.8002,40.72699,148.473724,,
363.7002,39.957764,150.931152,,
363.6002,39.230797,150.801697,,
363.5002,38.967056,149.191559,,
363.4002,39.204628,145.911285,,
363.3002,39.745644,141.994568,,
363.2002,40.407219,139.235687,,
363.1002,40.763535,137.258911,,
363.0002,40.645721,135.819427,,
362.9002,40.159073,135.313904,,
362.8002,39.638329,135.585358,,
362.7002,39.312576,136.344543,,
362.6002,39.178093,137.434021,,
362.5002,39.256653,138.160828,,
362.4002,39.329567,137.291077,,
362.3002,38.951607,134.131805,,
362.2002,38.373047,129.310089,,
362.1002,37.937164,124.820755,,
362.0002,37.869209,122.343124,,
361.9002,37.695473,122.633224,,
361.8002,37.249115,125.05603,,
361.7002,37.096306,128.612457,,
361.6002,37.509171,134.879608,,
361.5002,38.32518,141.809418,,
361.4002,39.066826,144.71814,,
361.3002,39.672546,144.380371,,
361.2002,40.213043,143.342896,,
361.1002,40.478477,142.099854,,
361.0002,40.555641,140.462036,,
360.9002,40.574265,138.348083,,
360.8002,40.870781,135.385193,,
360.7002,41.556496,133.255524,,
360.6002,42.638321,132.635925,,
360.5002,43.737984,132.156952,,
360.4002,44.400757,132.175964,,
360.3002,44.39447,133.311646,,
360.2002,44.009544,134.97641,,
360.1002,43.572044,136.582275,,
360.0002,43.18821,138.054626,,
359.9002,42.879707,139.267761,,
359.8002,42.67263,140.007202,,
359.7002,42.61985,140.267303,,
359.6002,42.601143,140.143066,,
359.5002,42.427277,140.34314,,
359.4002,41.851776,141.405273,,
359.3002,41.027435,141.498352,,
359.2002,40.322586,139.927917,,
359.1002,40.300507,137.463928,,
359.0002,40.913185,134.842224,,
358.9002,41.788467,132.943207,,
358.8002,42.663429,132.62793,,
358.7002,43.2267,132.697449,,
358.6002,43.36364,133.370087,,
358.5002,42.897705,136.958893,,
358.4002,42.147827,141.943604,,
358.3002,41.534348,145.456177,,
358.2002,41.135452,147.041016,,
358.1002,40.835243,147.484253,,
358.0002,40.538963,147.578796,,
357.9002,40.767509,147.33609,,
357.8002,41.502953,146.865753,,
357.7002,42.199821,146.600128,,
357.6002,42.528313,146.810791,,
357.5002,42.488068,147.142853,,
357.4002,42.468147,147.042633,,
357.3002,42.456871,146.694946,,
357.2002,42.390701,146.316986,,
357.1002,42.189835,145.936523,,
357.0002,41.790596,145.559509,,
356.9002,41.14933,145.220428,,
356.8002,40.273582,144.957672,,
356.7002,39.251221,144.790405,,
356.6002,38.325768,144.730835,,
356.5002,37.580742,144.73761,,
356.4002,37.004448,144.763885,,
356.3002,36.677582,144.76532,,
356.2002,36.933769,144.723541,,
356.1002,37.644203,144.631378,,
356.0002,38.117722,144.483398,,
355.9002,38.024216,144.285522,,
355.8002,37.54686,144.052826,,
355.7002,37.401245,143.819946,,
355.6002,37.536293,143.635986,,
355.5002,37.839134,143.511749,,
355.4002,38.058113,143.437561,,
355.3002,38.206131,143.437286,,
355.2002,38.28624,143.533142,,
355.1002,38.327065,143.717865,,
355.0002,38.31456,143.950775,,
354.9002,38.218033,144.170349,,
354.8002,38.056221,144.296417,,
354.7002,37.985168,144.301422,,
354.6002,38.209595,144.151764,,
354.5002,38.72435,143.848175,,
354.4002,39.204956,143.469421,,
354.3002,39.278038,143.077637,,
354.2002,38.988029,142.724182,,
354.1002,38.634811,142.457886,,
354.0002,38.515358,142.314117,,
353.9002,38.474037,142.303711,,
353.8002,38.251053,142.467194,,
353.7002,37.710068,142.677277,,
353.6002,37.097534,142.653503,,
353.5002,36.409035,142.309082,,
353.4002,35.692177,141.664246,,
353.3002,35.064964,140.85434,,
353.2002,34.575066,140.243134,,
353.1002,34.282028,140.385956,,
353.0002,34.341637,141.509186,,
352.9002,34.767448,142.880676,,
352.8002,35.397705,143.792755,,
352.7002,36.259819,144.355652,,
352.6002,37.034393,144.796753,,
352.5002,37.444107,144.690399,,
352.4002,37.351196,143.233643,,
352.3002,37.059387,142.027679,,
352.2002,36.914619,142.249054,,
352.1002,36.979675,143.226257,,
352.0002,37.009552,143.953125,,
351.9002,36.825165,144.132721,,
351.8002,36.461456,144.136719,,
351.7002,36.076569,144.400787,,
351.6002,35.761673,144.662506,,
351.5002,35.646187,143.960297,,
351.4002,35.78611,143.03656,,
351.3002,36.159088,142.77829,,
351.2002,36.415871,143.020599,,
351.1002,36.305557,143.211151,,
351.0002,35.750946,143.111328,,
350.9002,35.281929,142.824799,,
350.8002,35.158501,142.608032,,
350.7002,35.42437,142.528564,,
350.6002,35.925507,142.279358,,
350.5002,36.388313,141.90686,,
350.4002,36.61248,141.629974,,
350.3002,36.411705,141.523865,,
350.2002,35.937065,141.563843,,
350.1002,35.376579,141.691071,,
350.0002,34.596863,141.784729,,
349.9002,33.81163,141.771606,,
349.8002,33.522758,141.656311,,
349.7002,33.736366,141.456818,,
349.6002,34.247757,141.223816,,
349.5002,35.027855,140.994629,,
349.4002,35.696922,140.821045,,
349.3002,36.04274,140.720184,,
349.2002,35.890526,140.677216,,
349.1002,35.51442,140.672913,,
349.0002,35.170448,140.6828,,
348.9002,34.947342,140.691162,,
348.8002,34.86808,140.688293,,
348.7002,34.904655,140.67392,,
348.6002,35.105286,140.651917,,
348.5002,35.264771,140.6203,,
348.4002,35.232063,140.580017,,
348.3002,34.860214,140.538086,,
348.2002,34.317802,140.541321,,
348.1002,33.793503,140.632019,,
348.0002,33.598015,140.850891,,
347.9002,33.786003,141.115295,,
347.8002,34.22596,141.308075,,
347.7002,34.829277,141.388,,
347.6002,35.48748,141.357605,,
347.5002,36.132088,141.245911,,
347.4002,36.699135,141.101562,,
347.3002,37.133102,140.972809,,
347.2002,37.373169,140.887146,,
347.1002,37.31324,140.844696,,
347.0002,37.026237,140.811981,,
346.9002,36.672256,140.749023,,
346.8002,36.351204,140.64212,,
346.7002,36.085762,140.517059,,
346.6002,35.77224,140.431915,,
346.5002,35.422974,140.428253,,
346.4002,35.164856,140.483337,,
346.3002,35.178772,140.49115,,
346.2002,35.506882,140.382935,,
346.1002,35.918266,140.173553,,
346.0002,36.104538,139.984192,,
345.9002,35.921394,139.879211,,
345.8002,35.616356,139.880798,,
345.7002,35.543526,139.973053,,
345.6002,35.851921,140.133789,,
345.5002,36.211739,140.301422,,
345.4002,36.370972,140.410858,,
345.3002,36.121132,140.404297,,
345.2002,35.588364,140.275665,,
345.1002,34.924858,140.196472,,
345.0002,34.556999,140.643829,,
344.9002,34.935051,142.042572,,
344.8002,36.100761,143.919403,,
344.7002,37.723114,145.471741,,
344.6002,39.092766,146.255157,,
344.5002,40.111565,146.946808,,
344.4002,40.593498,148.176849,,
344.3002,40.442047,149.698425,,
344.2002,39.713127,150.582062,,
344.1002,38.800858,150.428711,,
344.0002,38.117989,150.157745,,
343.9002,38.001114,149.977112,,
343.8002,38.496925,149.255646,,
343.7002,39.188698,147.406982,,
343.6002,39.978958,145.489441,,
343.5002,40.824196,144.732513,,
343.4002,41.705917,144.835022,,
343.3002,42.422783,145.04953,,
343.2002,42.81144,144.940735,,
343.1002,42.947487,144.876099,,
343.0002,42.938095,145.140137,,
342.9002,42.93557,145.57901,,
342.8002,42.933739,145.703705,,
342.7002,42.925049,145.480682,,
342.6002,42.881676,145.131561,,
342.5002,42.642159,144.71875,,
342.4002,42.013412,144.41098,,
342.3002,41.042107,144.334625,,
342.2002,39.963066,144.37738,,
342.1002,39.049728,144.44696,,
342.0002,38.429306,144.510406,,
341.9002,38.60231,144.582306,,
341.8002,39.360855,144.642181,,
341.7002,40.17527,144.668213,,
341.6002,40.929825,144.679535,,
341.5002,41.682121,144.699432,,
341.4002,42.562225,144.74292,,
341.3002,43.184273,144.836578,,
341.2002,43.155067,144.98465,,
341.1002,42.251915,145.164062,,
341.0002,41.216537,145.328339,,
340.9002,40.372612,145.560394,,
340.8002,39.524948,145.925934,,
340.7002,38.872437,146.229156,,
340.6002,38.412445,146.322052,,
340.5002,38.044334,146.212677,,
340.4002,37.763222,145.969666,,
340.3002,37.654503,145.625519,,
340.2002,37.974777,145.190308,,
340.1002,38.821884,144.763336,,
340.0002,40.05574,144.370544,,
339.9002,41.580109,143.991241,,
339.8002,42.588722,143.657104,,
339.7002,42.869926,143.459717,,
339.6002,42.615295,143.47937,,
339.5002,41.838112,143.662689,,
339.4002,40.656441,143.932281,,
339.3002,39.39016,144.26474,,
339.2002,38.247566,144.615021,,
339.1002,37.315384,144.916016,,
339.0002,37.122269,145.104492,,
338.9002,37.508224,145.026215,,
338.8002,38.177925,144.742279,,
338.7002,38.736618,144.507935,,
338.6002,39.015388,144.419464,,
338.5002,39.027695,144.421509,,
338.4002,39.116776,144.469513,,
338.3002,39.181862,144.534363,,
338.2002,38.991493,144.582458,,
338.1002,38.396271,144.561462,,
338.0002,37.719315,144.517181,,
337.9002,37.314034,144.616058,,
337.8002,37.440445,145.415741,,
337.7002,37.92662,146.595062,,
337.6002,38.518738,147.449646,,
337.5002,38.844437,147.670807,,
337.4002,38.758972,147.456635,,
337.3002,38.3041,147.130005,,
337.2002,37.662964,146.316772,,
337.1002,37.091003,145.082275,,
337.0002,36.725914,144.041565,,
336.9002,36.787697,143.683807,,
336.8002,37.285614,143.973572,,
336.7002,38.159401,144.461212,,
336.6002,39.153526,144.961639,,
336.5002,39.873741,145.49057,,
336.4002,39.830429,146.088409,,
336.3002,39.225067,146.566681,,
336.2002,38.764435,146.771545,,
336.1002,38.501205,146.802277,,
336.0002,38.406708,146.761261,,
335.9002,38.307983,146.79715,,
335.8002,38.041512,147.08786,,
335.7002,37.539307,147.576996,,
335.6002,36.958153,147.983246,,
335.5002,36.438438,148.107971,,
335.4002,36.121307,147.927612,,
335.3002,36.019402,147.515259,,
335.2002,36.189857,146.859039,,
335.1002,36.58651,146.452148,,
335.0002,36.945877,147.147156,,
334.9002,37.020393,148.639282,,
334.8002,36.650841,150.098236,,
334.7002,36.155441,150.735352,,
334.6002,35.644936,150.94046,,
334.5002,35.278374,150.914673,,
334.4002,35.123543,150.120453,,
334.3002,35.202003,148.560425,,
334.2002,35.45916,146.823944,,
334.1002,35.900253,145.81012,,
334.0002,36.623222,145.331879,,
333.9002,37.562897,144.870422,,
333.8002,38.44915,144.389771,,
333.7002,39.167862,144.088348,,
333.6002,39.714912,144.099762,,
333.5002,40.139854,144.207733,,
333.4002,40.419914,144.434265,,
333.3002,40.513,144.912811,,
333.2002,40.341232,145.56073,,
333.1002,39.961418,146.075226,,
333.0002,39.656052,146.216553,,
332.9002,39.598381,146.190704,,
332.8002,39.824425,146.017792,,
332.7002,40.076256,145.679047,,
332.6002,40.064293,145.415924,,
332.5002,39.659096,145.448517,,
332.4002,39.089737,145.80838,,
332.3002,38.456268,146.389313,,
332.2002,37.837334,147.093536,,
332.1002,37.233154,147.753357,,
332.0002,36.677109,148.103577,,
331.9002,36.247368,148.022766,,
331.8002,36.027245,147.647949,,
331.7002,36.186684,147.132568,,
331.6002,36.659195,146.604553,,
331.5002,37.247551,146.198792,,
331.4002,37.539375,146.169617,,
331.3002,37.436577,146.515686,,
331.2002,37.148819,146.990417,,
331.1002,36.795578,147.568787,,
331.0002,36.457008,148.270782,,
330.9002,36.140244,149.028015,,
330.8002,35.826019,149.58905,,
330.7002,35.494751,149.80603,,
330.6002,35.108688,149.741425,,
330.5002,34.675812,149.398621,,
330.4002,34.274139,148.996613,,
330.3002,34.050621,148.792664,,
330.2002,33.94796,148.912811,,
330.1002,33.872169,149.282806,,
330.0002,33.783958,149.80188,,
329.9002,33.624687,150.586182,,
329.8002,33.389137,151.47937,,
329.7002,33.136742,152.087158,,
329.6002,33.074287,152.503937,,
329.5002,33.242805,152.779114,,
329.4002,33.335312,152.600616,,
329.3002,33.018898,152.096222,,
329.2002,32.222076,151.686066,,
329.1002,31.247475,151.848328,,
329.0002,30.538799,152.035187,,
328.9002,30.258533,151.861786,,
328.8002,30.449387,151.669495,,
328.7002,30.924973,151.820496,,
328.6002,31.572666,152.216095,,
328.5002,32.512329,152.218292,,
328.4002,33.643723,151.874084,,
328.3002,34.835648,151.602661,,
328.2002,35.550957,151.865784,,
328.1002,35.744499,152.422394,,
328.0002,35.474045,153.041595,,
327.9002,35.051857,155.450867,,
327.8002,34.722557,159.216888,,
327.7002,34.600296,162.481506,,
327.6002,34.658974,164.77124,,
327.5002,34.788231,166.075806,,
327.4002,34.886353,166.385406,,
327.3002,34.668152,166.25827,,
327.2002,34.069267,166.246338,,
327.1002,33.105461,166.495514,,
327.0002,32.001244,166.437897,,
326.9002,31.062366,166.063965,,
326.8002,30.644405,166.085876,,
326.7002,30.802547,167.064941,,
326.6002,31.28323,168.619354,,
326.5002,32.185081,169.92041,,
326.4002,33.223953,170.80188,,
326.3002,34.009209,171.59024,,
326.2002,34.127998,172.403351,,
326.1002,33.51899,171.685394,,
326.0002,32.582336,168.618927,,
325.9002,31.678371,165.031158,,
325.8002,31.051331,162.60437,,
325.7002,30.549427,161.939301,,
325.6002,30.275955,163.7453,,
325.5002,30.240391,166.52121,,
325.4002,30.304741,167.174377,,
325.3002,30.527378,165.092041,,
325.2002,30.909222,161.967346,,
325.1002,31.387238,160.39209,,
325.0002,32.067825,160.378723,,
324.9002,33.033302,161.512634,,
324.8002,34.158203,163.884674,,
324.7002,35.00251,166.568787,,
324.6002,35.135994,168.667023,,
324.5002,34.768532,170.322296,,
324.4002,34.083084,171.345184,,
324.3002,33.44281,170.813354,,
324.2002,32.887886,168.07663,,
324.1002,32.462585,165.087341,,
324.0002,32.127388,164.5849,,
323.9002,31.824299,166.073334,,
323.8002,31.522923,168.697052,,
323.7002,31.276138,171.271393,,
323.6002,31.304733,172.326385,,
323.5002,31.753857,171.610748,,
323.4002,32.367905,170.134216,,
323.3002,32.619698,169.297943,,
323.2002,32.255539,169.621613,,
323.1002,31.776051,170.774017,,
323.0002,31.448154,172.249084,,
322.9002,31.38855,173.837799,,
322.8002,31.320419,175.273529,,
322.7002,31.1842,176.063293,,
322.6002,30.994621,175.527893,,
322.5002,30.909676,173.740936,,
322.4002,31.08252,172.292938,,
322.3002,31.536842,171.912628,,
322.2002,32.043022,171.694336,,
322.1002,32.527443,171.034668,,
322.0002,32.840164,168.815277,,
321.9002,32.870987,164.558746,,
321.8002,32.568573,161.557251,,
321.7002,32.093292,162.778748,,
321.6002,31.659599,167.066254,,
321.5002,31.400032,170.029663,,
321.4002,31.307083,169.163208,,
321.3002,31.239529,166.456512,,
321.2002,31.059662,164.47226,,
321.1002,30.718311,164.060028,,
321.0002,30.261765,164.173218,,
320.9002,29.87278,164.167206,,
320.8002,29.679901,163.620453,,
320.7002,29.780499,162.26709,,
320.6002,30.12418,161.087433,,
320.5002,30.554695,160.945435,,
320.4002,30.981411,161.766571,,
320.3002,31.25135,163.024109,,
320.2002,,164.497986,,
320.1002,,166.48996,,
320.0002,,168.637512,,
319.9002,,170.309662,,
319.8002,,171.186188,,
319.7002,,171.270569,,
319.6002,,170.825134,,
319.5002,,169.979156,,
319.4002,,168.367401,,
319.3002,,166.465759,,
319.2002,,166.211151,,
319.1002,,167.53067,,
319.0002,,169.182861,,
318.9002,,170.542297,,
318.8002,,171.545135,,
318.7002,,172.306976,,
318.6002,,172.643921,,
318.5002,,172.537903,,
318.4002,,172.137726,,
318.3002,,171.388062,,
318.2002,,170.349854,,
318.1002,,169.139069,,
318.0002,,168.053864,,
317.9002,,167.355591,,
317.8002,,167.159698,,
317.7002,,167.527893,,
317.6002,,168.118317,,
317.5002,,168.51712,,
317.4002,,168.65744,,
317.3002,,168.596497,,
317.2002,,168.31076,,
317.1002,,167.642365,,
317.0002,,166.518768,,
316.9002,,164.955505,,
316.8002,,163.187592,,
316.7002,,161.448273,,
316.6002,,159.776581,,
316.5002,,158.360657,,
316.4002,,157.824097,,
316.3002,,159.448456,,
316.2002,,162.728485,,
316.1002,,165.701538,,
316.0002,,166.71933,,
315.9002,,165.16922,,
315.8002,,162.297516,,
315.7002,,160.39856,,
315.6002,,161.454407,,
315.5002,,165.178375,,
315.4002,,168.769073,,
315.3002,,169.301453,,
315.2002,,166.451904,,
315.1002,,162.847046,,
315.0002,,160.755127,,
314.9002,,159.506348,,
314.8002,,158.475128,,
314.7002,,157.516083,,
314.6002,,156.736908,,
314.5002,,156.449646,,
314.4002,,156.696411,,
314.3002,,156.878265,,
314.2002,,156.829559,,
314.1002,,156.664978,,
314.0002,,156.363892,,
313.9002,,155.920807,,
313.8002,,155.456329,,
313.7002,,155.405029,,
313.6002,,157.015442,,
313.5002,,160.716766,,
313.4002,,163.643311,,
313.3002,,163.448364,,
313.2002,,161.004456,,
313.1002,,160.36969,,
313.0002,,163.12674,,
312.9002,,166.259125,,
312.8002,,166.615234,,
312.7002,,164.006927,,
312.6002,,161.755157,,
312.5002,,161.15799,,
312.4002,,161.940796,,
312.3002,,162.943878,,
312.2002,,163.572815,,
312.1002,,163.708099,,
312.0002,,163.610565,,
311.9002,,163.489075,,
311.8002,,163.451355,,
311.7002,,163.49588,,
311.6002,,163.606079,,
311.5002,,163.778687,,
311.4002,,164.011444,,
311.3002,,164.267059,,
311.2002,,164.457947,,
311.1002,,164.520264,,
311.0002,,164.407959,,
310.9002,,164.13858,,
310.8002,,163.772034,,
310.7002,,163.511658,,
310.6002,,164.194366,,
310.5002,,167.19339,,
310.4002,,171.512695,,
310.3002,,174.590637,,
310.2002,,174.174011,,
310.1002,,171.561188,,
310.0002,,169.851593,,
309.9002,,171.206848,,
309.8002,,174.746735,,
309.7002,,178.158875,,
309.6002,,179.87796,,
309.5002,,180.040131,,
309.4002,,179.560272,,
309.3002,,178.925018,,
309.2002,,178.44696,,
309.1002,,178.201935,,
309.0002,,177.660309,,
308.9002,,177.040527,,
308.8002,,176.860168,,
308.7002,,177.198456,,
308.6002,,177.861969,,
308.5002,,178.669952,,
308.4002,,179.673615,,
308.3002,,180.495697,,
308.2002,,180.691742,,
308.1002,,180.535004,,
308.0002,,180.493622,,
307.9002,,180.801575,,
307.8002,,181.328583,,
307.7002,,181.920898,,
307.6002,,182.589264,,
307.5002,,183.628113,,
307.4002,,185.137482,,
307.3002,,187.13501,,
307.2002,,190.034821,,
307.1002,,193.631256,,
307.0002,,196.997528,,
306.9002,,199.182831,,
306.8002,,200.311127,,
306.7002,,201.018005,,
306.6002,,201.620239,,
306.5002,,202.127533,,
306.4002,,202.369659,,
306.3002,,202.26825,,
306.2003,,,,
306.1003,,,,
306.0003,,,,
305.9003,,,,
305.8003,,,,
305.7003,,,,
305.6003,,,,
305.5003,,,,
305.4003,,,,
305.3003,,,,
305.2003,,,,
305.1003,,,,
305.0003,,,,
304.9003,,,,
304.8003,,,,
304.7003,22.201321,,,
304.6003,22.39312,,,
304.5003,22.564316,,,
304.4003,22.691628,,,
304.3003,22.776104,,,
304.2003,22.849163,,,
304.1003,22.893372,,,
304.0003,22.906212,,,
303.9003,22.915218,,,
303.8003,22.920521,,,
303.7003,22.928856,,,
303.6003,22.961926,,,
303.5003,23.067616,,,
303.4003,23.277729,,,
303.3003,23.545681,,,
303.2003,23.845905,,,
303.1003,24.131485,,,
303.0003,24.410965,,,
302.9003,24.635212,,,
302.8003,24.708172,,,
302.7003,24.574738,,,
302.6003,24.190899,,,
302.5003,23.69717,,,
302.4003,23.319088,,,
302.3003,23.192875,,,
302.2003,23.260345,,,
302.1003,23.519814,,,
302.0003,23.915012,,,
301.9003,24.211651,,,
301.8003,24.09848,,,
301.7003,23.446903,,,
301.6003,22.608727,,,
301.5003,21.617756,,,
301.4003,20.524815,,,
301.3003,19.491459,,,
301.2003,19.092949,,,
301.1003,19.47604,,,
301.0003,19.93737,,,
300.9003,20.125748,,,
300.8003,19.830036,,,
300.7003,19.288231,,,
300.6003,19.033474,,,
300.5003,19.46167,,,
300.4003,20.398655,,,
300.3003,21.324608,,,
300.2003,21.910728,,,
300.1003,22.411118,,,
300.0003,22.852921,,,
299.9003,23.236214,,,
299.8003,23.555519,,,
299.7003,23.840076,,,
299.6003,24.102421,,,
299.5003,24.308697,,,
299.4003,24.229519,,,
299.3003,23.808525,,,
299.2003,23.037823,,,
299.1003,22.483795,,,
299.0003,22.405117,,,
298.9003,22.57716,,,
298.8003,22.86544,,,
298.7003,23.24369,,,
298.6003,23.846813,,,
298.5003,24.358322,,,
298.4003,24.567036,,,
298.3003,24.154072,,,
298.2003,23.583683,,,
298.1003,23.212849,,,
298.0003,23.121548,,,
297.9003,23.127262,,,
297.8003,23.10144,,,
297.7003,22.579124,,,
297.6003,21.929241,,,
297.5003,21.592636,,,
297.4003,21.596664,,,
297.3003,21.769447,,,
297.2003,22.020954,,,
297.1003,22.275249,,,
297.0003,22.493114,,,
296.9003,22.653126,,,
296.8003,22.783028,,,
296.7003,22.972286,,,
296.6003,23.354122,,,
296.5003,23.343781,,,
296.4003,22.878567,,,
296.3003,22.33889,,,
296.2003,21.882801,155.521729,,
296.1003,21.51244,154.925964,,
296.0003,21.212528,154.44809,,
295.9003,20.896168,153.672852,,
295.8003,20.560688,152.555115,,
295.7003,20.393444,151.47525,,
295.6003,20.450428,150.764679,,
295.5003,20.647449,150.450073,,
295.4003,20.913826,150.416351,,
295.3003,21.150307,150.733337,,
295.2003,21.309475,151.482819,,
295.1003,21.315876,152.619873,,
295.0003,21.335686,153.862671,,
294.9003,21.563332,154.732849,,
294.8003,21.997452,154.805023,,
294.7003,22.585045,154.778778,,
294.6003,23.26997,155.736725,,
294.5003,23.698154,157.767334,,
294.4003,23.711006,159.995453,,
294.3003,23.522728,161.586121,,
294.2003,23.349339,162.331573,,
294.1003,23.359203,162.268066,,
294.0003,23.462498,161.226196,,
293.9003,23.463535,159.150146,,
293.8003,23.226536,156.458588,,
293.7003,22.899406,154.008057,,
293.6003,22.793583,152.523376,,
293.5003,23.122845,151.844452,,
293.4003,23.656868,151.311462,,
293.3003,24.156456,150.749817,,
293.2003,24.294266,150.617004,,
293.1003,23.910336,151.312805,,
293.0003,23.04253,152.726807,,
292.9003,22.111919,154.578491,,
292.8003,21.401859,156.836731,,
292.7003,21.019306,159.752533,,
292.6003,20.831676,163.263123,,
292.5003,20.923908,166.678192,,
292.4003,21.445366,169.540985,,
292.3003,22.279095,171.898407,,
292.2003,22.959309,173.890808,,
292.1003,23.136646,175.101959,,
292.0003,23.021072,174.922668,,
291.9003,22.923836,173.751007,,
291.8003,23.0639,172.992706,,
291.7003,23.231308,174.047211,,
291.6003,23.252804,177.190613,,
291.5003,22.958702,181.461426,,
291.4003,22.472912,185.450287,,
291.3003,21.931705,187.781525,,
291.2003,21.53896,187.634308,,
291.1003,21.290405,185.471863,,
291.0003,21.193287,182.820557,,
290.9003,21.281376,181.313385,,
290.8003,21.656818,181.545898,,
290.7003,22.365505,182.949127,,
290.6003,23.192924,184.331726,,
290.5003,23.798088,184.502686,,
290.4003,24.176437,182.797058,,
290.3003,24.494251,179.476929,,
290.2003,24.764591,175.479065,,
290.1003,25.075275,171.58667,,
290.0003,25.504433,168.076263,,
289.9003,25.997402,165.09552,,
289.8003,26.365616,162.253723,,
289.7003,26.498211,159.384674,,
289.6003,26.451485,157.38736,,
289.5003,26.266304,156.83902,,
289.4003,26.008072,157.341248,,
289.3003,25.698349,158.245148,,
289.2003,25.368332,159.22821,,
289.1003,25.049496,160.091156,,
289.0003,24.749161,160.57016,,
288.9003,24.469646,160.467773,,
288.8003,24.212578,159.791656,,
288.7003,23.959976,158.641571,,
288.6003,23.705624,157.16153,,
288.5003,23.458084,155.713898,,
288.4003,23.200451,154.716003,,
288.3003,22.935894,154.341339,,
288.2003,22.6791,154.451874,,
288.1003,22.446636,154.907623,,
288.0003,22.242367,155.69342,,
287.9003,22.05978,156.619202,,
287.8003,21.929802,157.175507,,
287.7003,21.84457,157.148102,,
287.6003,21.786263,156.740845,,
287.5003,21.773071,156.200317,,
287.4003,21.829441,155.660858,,
287.3003,22.00045,155.155853,,
287.2003,22.297192,154.728851,,
287.1003,22.659782,154.362213,,
287.0003,23.02079,153.999084,,
286.9003,23.317982,153.588684,,
286.8003,23.55938,153.081299,,
286.7003,23.751144,152.531952,,
286.6003,23.930553,152.19162,,
286.5003,24.121078,152.148712,,
286.4003,24.322819,152.463867,,
286.3003,24.461086,153.453583,,
286.2003,24.492371,155.099854,,
286.1003,24.264328,156.983032,,
286.0003,23.894478,158.806458,,
285.9003,23.509315,160.334351,,
285.8003,23.136616,161.326294,,
285.7003,22.738556,161.791687,,
285.6003,22.313721,161.888855,,
285.5003,22.226662,161.758392,,
